Filename,Bounding Box Count,Class Count,Classes
train/3771.jpg,1,1,Paper
train/3772.jpg,3,3,"General trash, Paper, Plastic"
train/3773.jpg,2,1,General trash
train/3774.jpg,3,1,Paper
train/3775.jpg,13,4,"Glass, Metal, Paper, Plastic bag"
train/3776.jpg,2,2,"General trash, Plastic bag"
train/3777.jpg,3,3,"General trash, Plastic, Plastic bag"
train/3778.jpg,25,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/3779.jpg,1,1,Paper
train/3780.jpg,8,2,"General trash, Paper"
train/3781.jpg,14,4,"General trash, Paper, Paper pack, Plastic bag"
train/3782.jpg,1,1,General trash
train/3783.jpg,1,1,Styrofoam
train/3784.jpg,11,3,"General trash, Plastic bag, Styrofoam"
train/3785.jpg,12,2,"Paper, Plastic bag"
train/3786.jpg,2,1,Paper
train/3787.jpg,1,1,General trash
train/3788.jpg,1,1,General trash
train/3789.jpg,1,1,General trash
train/3790.jpg,1,1,Paper pack
train/3791.jpg,2,2,"General trash, Metal"
train/3792.jpg,3,1,Metal
train/3793.jpg,12,1,Paper
train/3794.jpg,2,1,Plastic bag
train/3795.jpg,4,1,Clothing
train/3796.jpg,31,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/3797.jpg,2,2,"Metal, Plastic"
train/3798.jpg,1,1,Paper
train/3799.jpg,1,1,Styrofoam
train/3800.jpg,10,2,"Paper, Plastic bag"
train/3801.jpg,1,1,Plastic
train/3802.jpg,2,2,"General trash, Paper"
train/3803.jpg,12,2,"Plastic, Plastic bag"
train/3804.jpg,6,4,"General trash, Paper, Plastic, Plastic bag"
train/3805.jpg,5,3,"Paper, Plastic bag, Styrofoam"
train/3806.jpg,9,3,"General trash, Paper, Paper pack"
train/3807.jpg,3,2,"Metal, Plastic bag"
train/3808.jpg,1,1,Clothing
train/3809.jpg,19,3,"General trash, Plastic bag, Styrofoam"
train/3810.jpg,4,2,"General trash, Paper"
train/3811.jpg,1,1,General trash
train/3812.jpg,1,1,Metal
train/3813.jpg,2,2,"General trash, Plastic"
train/3814.jpg,1,1,Plastic
train/3815.jpg,1,1,Plastic
train/3816.jpg,4,3,"General trash, Glass, Plastic bag"
train/3817.jpg,15,5,"Clothing, General trash, Paper, Plastic, Plastic bag"
train/3818.jpg,14,3,"Paper, Plastic, Plastic bag"
train/3819.jpg,1,1,Plastic
train/3820.jpg,15,2,"General trash, Paper"
train/3821.jpg,1,1,Plastic bag
train/3822.jpg,16,4,"General trash, Paper, Plastic bag, Styrofoam"
train/3823.jpg,2,2,"General trash, Paper"
train/3824.jpg,5,4,"General trash, Glass, Paper, Plastic bag"
train/3825.jpg,40,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/3826.jpg,2,2,"General trash, Metal"
train/3827.jpg,1,1,Plastic
train/3828.jpg,3,3,"General trash, Paper, Paper pack"
train/3829.jpg,1,1,Metal
train/3830.jpg,3,1,Plastic bag
train/3831.jpg,2,1,Plastic
train/3832.jpg,1,1,General trash
train/3833.jpg,1,1,General trash
train/3834.jpg,2,1,General trash
train/3835.jpg,10,3,"Paper, Plastic bag, Styrofoam"
train/3836.jpg,12,3,"General trash, Paper, Styrofoam"
train/3837.jpg,9,2,"Plastic, Plastic bag"
train/3838.jpg,1,1,Glass
train/3839.jpg,10,2,"General trash, Paper"
train/3840.jpg,1,1,Paper pack
train/3841.jpg,1,1,Plastic
train/3842.jpg,2,1,Clothing
train/3843.jpg,1,1,Plastic bag
train/3844.jpg,7,2,"Paper, Plastic bag"
train/3845.jpg,4,2,"Plastic, Plastic bag"
train/3846.jpg,1,1,Plastic bag
train/3847.jpg,2,2,"Plastic, Styrofoam"
train/3848.jpg,1,1,General trash
train/3849.jpg,10,3,"General trash, Paper, Plastic bag"
train/3850.jpg,25,3,"General trash, Plastic, Plastic bag"
train/3851.jpg,1,1,Plastic bag
train/3852.jpg,1,1,General trash
train/3853.jpg,2,1,Paper
train/3854.jpg,5,4,"General trash, Paper pack, Plastic bag, Styrofoam"
train/3855.jpg,1,1,General trash
train/3856.jpg,6,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/3857.jpg,11,4,"General trash, Paper, Plastic, Plastic bag"
train/3858.jpg,1,1,Paper
train/3859.jpg,3,3,"Paper, Paper pack, Plastic"
train/3860.jpg,12,2,"Plastic bag, Styrofoam"
train/3861.jpg,17,4,"General trash, Paper, Plastic bag, Styrofoam"
train/3862.jpg,6,3,"General trash, Plastic, Plastic bag"
train/3863.jpg,2,2,"Paper, Plastic bag"
train/3864.jpg,3,2,"Paper, Plastic bag"
train/3865.jpg,18,4,"General trash, Paper, Plastic bag, Styrofoam"
train/3866.jpg,11,5,"General trash, Paper, Paper pack, Plastic, Plastic bag"
train/3867.jpg,1,1,Plastic
train/3868.jpg,1,1,Plastic bag
train/3869.jpg,1,1,General trash
train/3870.jpg,1,1,Plastic bag
train/3871.jpg,1,1,General trash
train/3872.jpg,1,1,Paper
train/3873.jpg,12,3,"Paper, Plastic, Plastic bag"
train/3874.jpg,1,1,General trash
train/3875.jpg,4,3,"General trash, Paper pack, Plastic"
train/3876.jpg,3,3,"Clothing, Paper pack, Plastic"
train/3877.jpg,8,2,"Paper pack, Plastic bag"
train/3878.jpg,1,1,General trash
train/3879.jpg,3,3,"Metal, Paper, Plastic bag"
train/3880.jpg,6,2,"Paper, Plastic"
train/3881.jpg,9,2,"General trash, Plastic bag"
train/3882.jpg,20,6,"General trash, Glass, Paper, Paper pack, Plastic, Plastic bag"
train/3883.jpg,2,2,"Glass, Plastic bag"
train/3884.jpg,1,1,Metal
train/3885.jpg,1,1,Plastic
train/3886.jpg,1,1,Battery
train/3887.jpg,19,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/3888.jpg,6,3,"Paper, Plastic, Plastic bag"
train/3889.jpg,1,1,Paper pack
train/3890.jpg,1,1,General trash
train/3891.jpg,1,1,Plastic bag
train/3892.jpg,1,1,Plastic bag
train/3893.jpg,2,2,"Plastic, Plastic bag"
train/3894.jpg,22,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/3895.jpg,1,1,Styrofoam
train/3896.jpg,2,2,"Paper, Paper pack"
train/3897.jpg,1,1,Paper
train/3898.jpg,10,3,"General trash, Paper, Plastic bag"
train/3899.jpg,1,1,Plastic bag
train/3900.jpg,1,1,Paper pack
train/3901.jpg,2,2,"General trash, Paper"
train/3902.jpg,3,3,"Paper, Paper pack, Plastic"
train/3903.jpg,3,1,Plastic bag
train/3904.jpg,1,1,General trash
train/3905.jpg,20,6,"General trash, Glass, Paper, Plastic, Plastic bag, Styrofoam"
train/3906.jpg,10,4,"General trash, Paper, Plastic, Plastic bag"
train/3907.jpg,4,4,"General trash, Paper pack, Plastic, Plastic bag"
train/3908.jpg,1,1,Paper
train/3909.jpg,1,1,Metal
train/3910.jpg,1,1,General trash
train/3911.jpg,1,1,Paper pack
train/3912.jpg,2,1,General trash
train/3913.jpg,5,2,"Paper, Plastic bag"
train/3914.jpg,1,1,General trash
train/3915.jpg,4,2,"Paper, Plastic bag"
train/3916.jpg,1,1,General trash
train/3917.jpg,10,4,"Clothing, Paper, Plastic, Plastic bag"
train/3918.jpg,5,4,"General trash, Paper, Plastic, Plastic bag"
train/3919.jpg,1,1,Paper
train/3920.jpg,1,1,Metal
train/3921.jpg,2,1,Plastic bag
train/3922.jpg,1,1,General trash
train/3923.jpg,3,1,Paper
train/3924.jpg,1,1,General trash
train/3925.jpg,1,1,General trash
train/3926.jpg,8,3,"General trash, Paper, Plastic bag"
train/3927.jpg,2,2,"Metal, Paper"
train/3928.jpg,7,3,"General trash, Paper, Plastic bag"
train/3929.jpg,28,2,"Paper pack, Plastic"
train/3930.jpg,3,2,"Battery, Plastic"
train/3931.jpg,1,1,Metal
train/3932.jpg,1,1,General trash
train/3933.jpg,1,1,Plastic
train/3934.jpg,1,1,Plastic
train/3935.jpg,9,3,"Paper, Plastic bag, Styrofoam"
train/3936.jpg,8,3,"General trash, Paper, Plastic bag"
train/3937.jpg,1,1,Glass
train/3938.jpg,4,1,Clothing
train/3939.jpg,2,1,General trash
train/3940.jpg,1,1,Paper pack
train/3941.jpg,1,1,Plastic bag
train/3942.jpg,4,1,Glass
train/3943.jpg,1,1,Metal
train/3944.jpg,9,2,"General trash, Plastic"
train/3945.jpg,1,1,General trash
train/3946.jpg,17,6,"General trash, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/3947.jpg,6,4,"General trash, Paper, Plastic, Plastic bag"
train/3948.jpg,1,1,Plastic
train/3949.jpg,1,1,General trash
train/3950.jpg,4,3,"Plastic, Plastic bag, Styrofoam"
train/3951.jpg,1,1,General trash
train/3952.jpg,1,1,Plastic
train/3953.jpg,28,3,"Paper, Paper pack, Plastic bag"
train/3954.jpg,10,2,"General trash, Paper"
train/3955.jpg,2,1,Plastic
train/3956.jpg,1,1,Paper pack
train/3957.jpg,2,1,General trash
train/3958.jpg,1,1,Paper
train/3959.jpg,3,3,"General trash, Paper, Plastic bag"
train/3960.jpg,2,1,Clothing
train/3961.jpg,10,3,"General trash, Plastic, Plastic bag"
train/3962.jpg,28,4,"General trash, Paper, Plastic, Styrofoam"
train/3963.jpg,1,1,General trash
train/3964.jpg,2,2,"General trash, Plastic bag"
train/3965.jpg,1,1,Plastic
train/3966.jpg,1,1,Paper pack
train/3967.jpg,6,1,Styrofoam
train/3968.jpg,1,1,Metal
train/3969.jpg,2,2,"Plastic bag, Styrofoam"
train/3970.jpg,2,1,General trash
train/3971.jpg,9,4,"Paper, Paper pack, Plastic, Plastic bag"
train/3972.jpg,1,1,Paper pack
train/3973.jpg,2,1,General trash
train/3974.jpg,1,1,Metal
train/3975.jpg,5,2,"Plastic bag, Styrofoam"
train/3976.jpg,3,1,Metal
train/3977.jpg,6,3,"General trash, Paper, Plastic"
train/3978.jpg,9,3,"General trash, Glass, Plastic bag"
train/3979.jpg,1,1,Plastic bag
train/3980.jpg,4,2,"General trash, Paper pack"
train/3981.jpg,1,1,General trash
train/3982.jpg,1,1,Plastic bag
train/3983.jpg,2,2,"Paper, Paper pack"
train/3984.jpg,1,1,Paper
train/3985.jpg,1,1,Paper pack
train/3986.jpg,2,1,Paper
train/3987.jpg,2,2,"Paper, Plastic"
train/3988.jpg,2,2,"General trash, Plastic bag"
train/3989.jpg,3,3,"Paper, Plastic bag, Styrofoam"
train/3990.jpg,1,1,Paper pack
train/3991.jpg,24,2,"General trash, Paper"
train/3992.jpg,2,2,"Metal, Plastic bag"
train/3993.jpg,6,3,"General trash, Paper, Plastic bag"
train/3994.jpg,2,2,"General trash, Metal"
train/3995.jpg,10,3,"Plastic, Plastic bag, Styrofoam"
train/3996.jpg,2,1,Battery
train/3997.jpg,6,1,Battery
train/3998.jpg,5,3,"Paper, Plastic, Plastic bag"
train/3999.jpg,1,1,Clothing
train/4000.jpg,1,1,General trash
train/4001.jpg,6,4,"General trash, Paper, Plastic, Plastic bag"
train/4002.jpg,1,1,Plastic
train/4003.jpg,2,1,General trash
train/4004.jpg,8,4,"General trash, Metal, Plastic bag, Styrofoam"
train/4005.jpg,2,2,"General trash, Plastic bag"
train/4006.jpg,11,3,"General trash, Paper, Plastic bag"
train/4007.jpg,11,2,"General trash, Plastic bag"
train/4008.jpg,1,1,General trash
train/4009.jpg,2,1,Clothing
train/4010.jpg,5,2,"Plastic bag, Styrofoam"
train/4011.jpg,2,2,"General trash, Plastic bag"
train/4012.jpg,1,1,Plastic bag
train/4013.jpg,2,2,"General trash, Paper pack"
train/4014.jpg,1,1,Styrofoam
train/4015.jpg,2,2,"General trash, Styrofoam"
train/4016.jpg,1,1,General trash
train/4017.jpg,2,2,"Paper pack, Plastic bag"
train/4018.jpg,1,1,Paper pack
train/4019.jpg,1,1,General trash
train/4020.jpg,7,4,"General trash, Paper, Plastic, Plastic bag"
train/4021.jpg,2,2,"General trash, Paper"
train/4022.jpg,1,1,Plastic bag
train/4023.jpg,4,3,"General trash, Metal, Paper"
train/4024.jpg,2,1,Paper pack
train/4025.jpg,2,2,"General trash, Plastic"
train/4026.jpg,1,1,General trash
train/4027.jpg,1,1,Metal
train/4028.jpg,1,1,Plastic bag
train/4029.jpg,4,2,"Plastic, Plastic bag"
train/4030.jpg,2,2,"Paper pack, Plastic"
train/4031.jpg,1,1,Plastic
train/4032.jpg,4,3,"General trash, Paper, Plastic bag"
train/4033.jpg,1,1,Plastic
train/4034.jpg,1,1,General trash
train/4035.jpg,2,2,"General trash, Paper"
train/4036.jpg,4,3,"Clothing, Paper, Plastic bag"
train/4037.jpg,14,4,"General trash, Paper, Plastic, Styrofoam"
train/4038.jpg,3,1,Clothing
train/4039.jpg,1,1,Metal
train/4040.jpg,1,1,General trash
train/4041.jpg,6,1,Paper
train/4042.jpg,1,1,Glass
train/4043.jpg,1,1,Glass
train/4044.jpg,2,1,General trash
train/4045.jpg,8,2,"General trash, Paper"
train/4046.jpg,22,4,"General trash, Paper, Plastic, Plastic bag"
train/4047.jpg,52,4,"General trash, Paper, Plastic, Plastic bag"
train/4048.jpg,1,1,Plastic
train/4049.jpg,1,1,General trash
train/4050.jpg,1,1,Plastic bag
train/4051.jpg,4,1,Plastic bag
train/4052.jpg,5,1,Glass
train/4053.jpg,7,2,"Paper, Plastic bag"
train/4054.jpg,1,1,Paper pack
train/4055.jpg,5,3,"Clothing, General trash, Paper"
train/4056.jpg,1,1,Plastic
train/4057.jpg,4,1,Paper
train/4058.jpg,1,1,Plastic bag
train/4059.jpg,5,1,Plastic bag
train/4060.jpg,3,3,"General trash, Paper, Plastic"
train/4061.jpg,3,2,"General trash, Paper"
train/4062.jpg,15,5,"General trash, Paper, Paper pack, Plastic, Plastic bag"
train/4063.jpg,1,1,General trash
train/4064.jpg,2,2,"Glass, Plastic"
train/4065.jpg,2,2,"Plastic, Plastic bag"
train/4066.jpg,1,1,Plastic bag
train/4067.jpg,1,1,Metal
train/4068.jpg,1,1,Metal
train/4069.jpg,2,1,Plastic bag
train/4070.jpg,23,6,"Glass, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/4071.jpg,8,2,"General trash, Plastic bag"
train/4072.jpg,1,1,Plastic bag
train/4073.jpg,16,2,"General trash, Paper"
train/4074.jpg,1,1,Plastic
train/4075.jpg,16,2,"General trash, Paper"
train/4076.jpg,4,2,"General trash, Paper"
train/4077.jpg,2,2,"General trash, Plastic"
train/4078.jpg,1,1,General trash
train/4079.jpg,7,3,"Glass, Plastic, Plastic bag"
train/4080.jpg,2,2,"Plastic, Plastic bag"
train/4081.jpg,24,5,"General trash, Glass, Paper, Plastic, Plastic bag"
train/4082.jpg,1,1,Clothing
train/4083.jpg,2,2,"Plastic, Plastic bag"
train/4084.jpg,1,1,General trash
train/4085.jpg,2,2,"Paper, Plastic"
train/4086.jpg,2,1,General trash
train/4087.jpg,2,2,"Battery, General trash"
train/4088.jpg,1,1,Metal
train/4089.jpg,1,1,General trash
train/4090.jpg,1,1,Metal
train/4091.jpg,1,1,Styrofoam
train/4092.jpg,1,1,Plastic bag
train/4093.jpg,1,1,Plastic bag
train/4094.jpg,1,1,Paper pack
train/4095.jpg,3,3,"General trash, Paper, Plastic"
train/4096.jpg,1,1,Plastic bag
train/4097.jpg,2,1,Paper
train/4098.jpg,2,2,"Plastic, Plastic bag"
train/4099.jpg,15,4,"General trash, Paper, Plastic, Plastic bag"
train/4100.jpg,2,1,Plastic bag
train/4101.jpg,19,7,"General trash, Glass, Metal, Paper, Plastic, Plastic bag, Styrofoam"
train/4102.jpg,1,1,Paper
train/4103.jpg,1,1,General trash
train/4104.jpg,9,4,"General trash, Metal, Paper, Plastic"
train/4105.jpg,3,3,"Paper pack, Plastic, Plastic bag"
train/4106.jpg,10,3,"General trash, Paper, Plastic bag"
train/4107.jpg,4,3,"General trash, Metal, Plastic bag"
train/4108.jpg,3,1,Paper
train/4109.jpg,1,1,Paper pack
train/4110.jpg,5,2,"Paper, Plastic bag"
train/4111.jpg,3,2,"Clothing, General trash"
train/4112.jpg,1,1,Clothing
train/4113.jpg,1,1,General trash
train/4114.jpg,1,1,General trash
train/4115.jpg,6,1,Paper
train/4116.jpg,20,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/4117.jpg,1,1,Plastic
train/4118.jpg,1,1,General trash
train/4119.jpg,38,4,"General trash, Paper pack, Plastic, Plastic bag"
train/4120.jpg,1,1,Glass
train/4121.jpg,1,1,Paper
train/4122.jpg,1,1,Styrofoam
train/4123.jpg,1,1,Styrofoam
train/4124.jpg,7,4,"General trash, Paper, Plastic bag, Styrofoam"
train/4125.jpg,1,1,Plastic
train/4126.jpg,1,1,General trash
train/4127.jpg,1,1,Paper
train/4128.jpg,1,1,Plastic
train/4129.jpg,1,1,Paper
train/4130.jpg,1,1,Plastic bag
train/4131.jpg,14,5,"General trash, Metal, Paper, Paper pack, Plastic bag"
train/4132.jpg,2,2,"General trash, Paper pack"
train/4133.jpg,2,1,Paper
train/4134.jpg,1,1,General trash
train/4135.jpg,4,2,"Plastic, Plastic bag"
train/4136.jpg,1,1,Plastic bag
train/4137.jpg,2,2,"Paper, Plastic bag"
train/4138.jpg,1,1,Plastic bag
train/4139.jpg,5,2,"Paper pack, Plastic"
train/4140.jpg,5,3,"Glass, Plastic, Plastic bag"
train/4141.jpg,3,2,"General trash, Styrofoam"
train/4142.jpg,4,4,"General trash, Paper, Plastic bag, Styrofoam"
train/4143.jpg,1,1,Battery
train/4144.jpg,6,2,"General trash, Plastic"
train/4145.jpg,4,1,Metal
train/4146.jpg,2,2,"General trash, Plastic"
train/4147.jpg,1,1,General trash
train/4148.jpg,9,3,"General trash, Plastic bag, Styrofoam"
train/4149.jpg,3,3,"Paper, Paper pack, Plastic bag"
train/4150.jpg,8,3,"General trash, Plastic, Plastic bag"
train/4151.jpg,1,1,Paper pack
train/4152.jpg,2,2,"General trash, Paper pack"
train/4153.jpg,6,2,"Glass, Plastic"
train/4154.jpg,3,2,"Paper, Plastic bag"
train/4155.jpg,1,1,Paper
train/4156.jpg,1,1,General trash
train/4157.jpg,1,1,Plastic bag
train/4158.jpg,8,5,"General trash, Metal, Paper, Plastic, Plastic bag"
train/4159.jpg,2,1,Paper pack
train/4160.jpg,1,1,Plastic bag
train/4161.jpg,6,2,"General trash, Plastic bag"
train/4162.jpg,5,2,"General trash, Styrofoam"
train/4163.jpg,28,5,"General trash, Metal, Paper, Plastic bag, Styrofoam"
train/4164.jpg,1,1,Glass
train/4165.jpg,1,1,Clothing
train/4166.jpg,12,4,"General trash, Paper, Plastic bag, Styrofoam"
train/4167.jpg,2,2,"Paper, Plastic bag"
train/4168.jpg,1,1,Plastic bag
train/4169.jpg,1,1,Paper
train/4170.jpg,1,1,Plastic bag
train/4171.jpg,1,1,General trash
train/4172.jpg,1,1,Metal
train/4173.jpg,5,2,"Plastic bag, Styrofoam"
train/4174.jpg,1,1,General trash
train/4175.jpg,9,3,"General trash, Metal, Plastic bag"
train/4176.jpg,10,2,"Paper, Styrofoam"
train/4177.jpg,1,1,Paper
train/4178.jpg,10,2,"Plastic, Plastic bag"
train/4179.jpg,3,2,"Paper, Plastic bag"
train/4180.jpg,1,1,Plastic bag
train/4181.jpg,10,3,"General trash, Paper, Plastic bag"
train/4182.jpg,1,1,Paper pack
train/4183.jpg,1,1,Paper
train/4184.jpg,1,1,Plastic
train/4185.jpg,7,2,"Battery, Clothing"
train/4186.jpg,3,2,"Glass, Plastic"
train/4187.jpg,27,5,"General trash, Metal, Paper, Plastic, Plastic bag"
train/4188.jpg,4,2,"Clothing, Paper"
train/4189.jpg,1,1,Plastic
train/4190.jpg,3,2,"General trash, Paper"
train/4191.jpg,1,1,Plastic bag
train/4192.jpg,6,4,"General trash, Paper, Plastic bag, Styrofoam"
train/4193.jpg,1,1,Plastic
train/4194.jpg,2,2,"Paper pack, Plastic"
train/4195.jpg,12,4,"General trash, Glass, Plastic, Plastic bag"
train/4196.jpg,18,5,"General trash, Glass, Plastic, Plastic bag, Styrofoam"
train/4197.jpg,71,7,"Clothing, General trash, Glass, Paper, Paper pack, Plastic, Plastic bag"
train/4198.jpg,4,2,"General trash, Plastic bag"
train/4199.jpg,4,1,Paper
train/4200.jpg,3,1,Paper
train/4201.jpg,1,1,Plastic
train/4202.jpg,2,1,General trash
train/4203.jpg,1,1,Paper
train/4204.jpg,1,1,Plastic
train/4205.jpg,2,2,"Glass, Plastic bag"
train/4206.jpg,2,2,"Plastic, Plastic bag"
train/4207.jpg,3,2,"General trash, Paper"
train/4208.jpg,7,2,"General trash, Glass"
train/4209.jpg,4,2,"Glass, Metal"
train/4210.jpg,1,1,Clothing
train/4211.jpg,3,2,"Paper, Plastic bag"
train/4212.jpg,1,1,Plastic
train/4213.jpg,1,1,Plastic bag
train/4214.jpg,1,1,General trash
train/4215.jpg,1,1,Plastic bag
train/4216.jpg,1,1,Paper
train/4217.jpg,7,3,"General trash, Paper, Plastic bag"
train/4218.jpg,1,1,General trash
train/4219.jpg,26,5,"General trash, Glass, Metal, Paper, Styrofoam"
train/4220.jpg,15,5,"General trash, Glass, Paper, Paper pack, Plastic bag"
train/4221.jpg,8,2,"Paper, Plastic bag"
train/4222.jpg,1,1,Plastic bag
train/4223.jpg,1,1,General trash
train/4224.jpg,1,1,Styrofoam
train/4225.jpg,37,4,"General trash, Glass, Metal, Plastic"
train/4226.jpg,1,1,Plastic
train/4227.jpg,8,3,"General trash, Paper, Plastic bag"
train/4228.jpg,22,5,"General trash, Paper, Paper pack, Plastic, Plastic bag"
train/4229.jpg,9,4,"Clothing, Paper, Plastic, Plastic bag"
train/4230.jpg,1,1,Plastic
train/4231.jpg,1,1,Paper
train/4232.jpg,3,2,"General trash, Plastic bag"
train/4233.jpg,1,1,General trash
train/4234.jpg,1,1,Paper
train/4235.jpg,5,3,"General trash, Paper, Plastic"
train/4236.jpg,14,4,"General trash, Glass, Paper pack, Plastic"
train/4237.jpg,5,3,"General trash, Paper, Styrofoam"
train/4238.jpg,4,4,"General trash, Paper, Plastic bag, Styrofoam"
train/4239.jpg,1,1,Plastic bag
train/4240.jpg,3,2,"General trash, Plastic"
train/4241.jpg,1,1,General trash
train/4242.jpg,5,1,General trash
train/4243.jpg,1,1,Plastic bag
train/4244.jpg,1,1,Metal
train/4245.jpg,25,2,"General trash, Styrofoam"
train/4246.jpg,7,3,"General trash, Paper, Plastic bag"
train/4247.jpg,1,1,Glass
train/4248.jpg,4,2,"General trash, Plastic bag"
train/4249.jpg,5,2,"General trash, Plastic bag"
train/4250.jpg,6,2,"Paper, Plastic bag"
train/4251.jpg,3,2,"General trash, Metal"
train/4252.jpg,1,1,Plastic bag
train/4253.jpg,4,3,"General trash, Paper, Plastic"
train/4254.jpg,1,1,Metal
train/4255.jpg,2,2,"General trash, Plastic bag"
train/4256.jpg,1,1,General trash
train/4257.jpg,1,1,Paper pack
train/4258.jpg,2,2,"General trash, Plastic"
train/4259.jpg,1,1,Plastic
train/4260.jpg,20,7,"General trash, Metal, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/4261.jpg,32,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/4262.jpg,11,4,"General trash, Paper, Plastic, Plastic bag"
train/4263.jpg,4,3,"General trash, Paper, Styrofoam"
train/4264.jpg,1,1,Plastic
train/4265.jpg,1,1,Paper
train/4266.jpg,1,1,Paper pack
train/4267.jpg,1,1,Plastic
train/4268.jpg,11,3,"General trash, Paper, Plastic bag"
train/4269.jpg,2,2,"General trash, Plastic"
train/4270.jpg,10,2,"General trash, Glass"
train/4271.jpg,3,2,"Clothing, Plastic bag"
train/4272.jpg,2,2,"Paper, Plastic"
train/4273.jpg,9,2,"Plastic bag, Styrofoam"
train/4274.jpg,1,1,Paper
train/4275.jpg,20,3,"Paper, Plastic, Plastic bag"
train/4276.jpg,4,3,"General trash, Paper, Plastic bag"
train/4277.jpg,2,2,"Plastic bag, Styrofoam"
train/4278.jpg,1,1,Metal
train/4279.jpg,1,1,Paper
train/4280.jpg,1,1,Plastic bag
train/4281.jpg,3,2,"Plastic bag, Styrofoam"
train/4282.jpg,9,1,Glass
train/4283.jpg,12,3,"General trash, Paper, Plastic bag"
train/4284.jpg,6,2,"General trash, Styrofoam"
train/4285.jpg,8,1,Battery
train/4286.jpg,1,1,Plastic bag
train/4287.jpg,2,2,"General trash, Plastic"
train/4288.jpg,3,1,Plastic bag
train/4289.jpg,1,1,Glass
train/4290.jpg,4,4,"General trash, Paper, Plastic, Plastic bag"
train/4291.jpg,2,2,"General trash, Plastic"
train/4292.jpg,18,6,"General trash, Glass, Metal, Paper, Plastic, Plastic bag"
train/4293.jpg,5,3,"General trash, Glass, Plastic bag"
train/4294.jpg,8,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/4295.jpg,4,3,"General trash, Paper, Styrofoam"
train/4296.jpg,8,5,"Metal, Paper, Plastic, Plastic bag, Styrofoam"
train/4297.jpg,1,1,General trash
train/4298.jpg,5,2,"Metal, Plastic"
train/4299.jpg,1,1,Paper
train/4300.jpg,1,1,Paper pack
train/4301.jpg,6,1,Styrofoam
train/4302.jpg,4,1,Clothing
train/4303.jpg,1,1,Plastic bag
train/4304.jpg,10,3,"Paper, Plastic, Plastic bag"
train/4305.jpg,1,1,General trash
train/4306.jpg,2,2,"Clothing, Plastic"
train/4307.jpg,1,1,Paper pack
train/4308.jpg,1,1,Styrofoam
train/4309.jpg,1,1,General trash
train/4310.jpg,19,3,"Plastic, Plastic bag, Styrofoam"
train/4311.jpg,1,1,General trash
train/4312.jpg,1,1,General trash
train/4313.jpg,5,3,"General trash, Glass, Plastic bag"
train/4314.jpg,1,1,General trash
train/4315.jpg,10,4,"General trash, Plastic, Plastic bag, Styrofoam"
train/4316.jpg,1,1,Plastic bag
train/4317.jpg,1,1,Plastic
train/4318.jpg,12,4,"General trash, Paper, Plastic, Plastic bag"
train/4319.jpg,2,2,"Plastic, Plastic bag"
train/4320.jpg,2,2,"General trash, Metal"
train/4321.jpg,2,2,"Clothing, General trash"
train/4322.jpg,1,1,Plastic bag
train/4323.jpg,1,1,General trash
train/4324.jpg,11,3,"Paper, Plastic, Plastic bag"
train/4325.jpg,2,2,"Plastic, Plastic bag"
train/4326.jpg,1,1,Paper pack
train/4327.jpg,2,2,"General trash, Metal"
train/4328.jpg,1,1,Metal
train/4329.jpg,1,1,General trash
train/4330.jpg,4,1,Plastic bag
train/4331.jpg,10,6,"Glass, Metal, Paper, Plastic, Plastic bag, Styrofoam"
train/4332.jpg,17,4,"General trash, Paper, Plastic, Plastic bag"
train/4333.jpg,3,2,"Paper, Plastic bag"
train/4334.jpg,2,2,"General trash, Plastic"
train/4335.jpg,1,1,General trash
train/4336.jpg,1,1,Plastic
train/4337.jpg,20,4,"General trash, Paper, Plastic, Plastic bag"
train/4338.jpg,24,3,"Paper, Plastic bag, Styrofoam"
train/4339.jpg,5,3,"Paper, Plastic, Plastic bag"
train/4340.jpg,1,1,Plastic bag
train/4341.jpg,3,2,"Battery, Clothing"
train/4342.jpg,3,1,Clothing
train/4343.jpg,1,1,Metal
train/4344.jpg,2,2,"Paper, Plastic bag"
train/4345.jpg,1,1,General trash
train/4346.jpg,2,2,"General trash, Plastic bag"
train/4347.jpg,2,2,"Paper, Plastic"
train/4348.jpg,1,1,Plastic bag
train/4349.jpg,1,1,General trash
train/4350.jpg,1,1,Paper pack
train/4351.jpg,6,1,Paper
train/4352.jpg,5,2,"Metal, Paper"
train/4353.jpg,1,1,General trash
train/4354.jpg,2,1,Glass
train/4355.jpg,3,1,Plastic
train/4356.jpg,1,1,Plastic bag
train/4357.jpg,1,1,Glass
train/4358.jpg,1,1,Paper
train/4359.jpg,1,1,Metal
